libgdcm3.0:arm64	3.0.5-1.1ubuntu2	arm64
libgdiplus	6.0.4+dfsg-2	arm64
libgdk-pixbuf2.0-0:arm64	2.40.0+dfsg-3ubuntu0.5	arm64
libgdk-pixbuf2.0-bin	2.40.0+dfsg-3ubuntu0.5	arm64
libgdk-pixbuf2.0-common	2.40.0+dfsg-3ubuntu0.5	all
libgdk-pixbuf2.0-dev:arm64	2.40.0+dfsg-3ubuntu0.5	arm64
libgdm1	3.36.3-0ubuntu0.20.04.4	arm64
libgee-0.8-2:arm64	0.20.3-1	arm64
libgeoclue-2-0:arm64	2.5.6-0ubuntu1	arm64
libgeocode-glib0:arm64	3.26.2-2	arm64
libgeos-3.8.0:arm64	3.8.0-1build1	arm64
libgeos-c1v5:arm64	3.8.0-1build1	arm64
libgeos-dev	3.8.0-1build1	arm64
libgeotiff-dev:arm64	1.5.1-2	arm64
libgeotiff5:arm64	1.5.1-2	arm64
libgexiv2-2:arm64	0.12.0-2	arm64
libgfapi0:arm64	7.2-2build1	arm64
libgflags2.2	2.2.2-1build1	arm64
libgfortran-8-dev:arm64	8.4.0-3ubuntu2	arm64
libgfortran-9-dev:arm64	9.4.0-1ubuntu1~20.04.2	arm64
libgfortran5:arm64	10.5.0-1ubuntu1~20.04	arm64
libgfrpc0:arm64	7.2-2build1	arm64
libgfxdr0:arm64	7.2-2build1	arm64
libgif-dev	5.1.9-1ubuntu0.1	arm64
libgif7:arm64	5.1.9-1ubuntu0.1	arm64
libgirepository-1.0-1:arm64	1.64.1-1~ubuntu20.04.1	arm64
libgjs0g:arm64	1.64.5-0ubuntu0.20.04.01	arm64
libgl-dev:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libgl1:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libgl1-mesa-dev:arm64	21.2.6-0ubuntu0.1~20.04.2	arm64
libgl1-mesa-dri:arm64	21.2.6-0ubuntu0.1~20.04.2	arm64
libgl2ps-dev	1.4.0+dfsg1-2	arm64
libgl2ps1.4	1.4.0+dfsg1-2	arm64
libglapi-mesa:arm64	21.2.6-0ubuntu0.1~20.04.2	arm64
libgles-dev:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libgles1:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libgles2:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libgles2-mesa:arm64	21.2.6-0ubuntu0.1~20.04.2	arm64
libgles2-mesa-dev:arm64	21.2.6-0ubuntu0.1~20.04.2	arm64
libglew-dev:arm64	2.1.0-4	arm64
libglew2.1:arm64	2.1.0-4	arm64
libglfw3:arm64	3.3.2-1	arm64
libglfw3-dev:arm64	3.3.2-1	arm64
libglib-object-introspection-perl	0.048-2build1	arm64
libglib-perl:arm64	3:1.329.2-1	arm64
libglib2.0-0:arm64	2.64.6-1~ubuntu20.04.7	arm64
libglib2.0-bin	2.64.6-1~ubuntu20.04.7	arm64
libglib2.0-cil	2.12.40-3	arm64
libglib2.0-cil-dev	2.12.40-3	arm64
libglib2.0-data	2.64.6-1~ubuntu20.04.7	all
libglib2.0-dev:arm64	2.64.6-1~ubuntu20.04.7	arm64
libglib2.0-dev-bin	2.64.6-1~ubuntu20.04.7	arm64
libglib2.0-doc	2.64.6-1~ubuntu20.04.7	all
libglib2.0-tests	2.64.6-1~ubuntu20.04.7	arm64
libglibmm-2.4-1v5:arm64	2.64.2-1	arm64
libglu1-mesa:arm64	9.0.1-1build1	arm64
libglu1-mesa-dev:arm64	9.0.1-1build1	arm64
libglusterfs0:arm64	7.2-2build1	arm64
libglvnd-dev:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libglvnd0:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libglx-dev:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libglx-mesa0:arm64	21.2.6-0ubuntu0.1~20.04.2	arm64
libglx0:arm64	1.3.2-1~ubuntu0.20.04.2	arm64
libgme0:arm64	0.6.2-1build1	arm64
libgmp10:arm64	2:6.2.0+dfsg-4ubuntu0.1	arm64
libgmsh4:arm64	4.4.1+ds1-2build1	arm64
libgnome-autoar-0-0:arm64	0.2.3-2ubuntu0.4	arm64
libgnome-bluetooth13:arm64	3.34.3-0ubuntu1	arm64
libgnome-desktop-3-19:arm64	3.36.8-0ubuntu1	arm64
libgnome-menu-3-0:arm64	3.36.0-1ubuntu1	arm64
libgnome-todo	3.28.1-5	arm64
libgnomekbd-common	3.26.1-1	all
libgnomekbd8:arm64	3.26.1-1	arm64
libgnutls30:arm64	3.6.13-2ubuntu1.11	arm64
libgoa-1.0-0b:arm64	3.36.1-0ubuntu1	arm64
libgoa-1.0-common	3.36.1-0ubuntu1	all
libgoa-backend-1.0-1:arm64	3.36.1-0ubuntu1	arm64
libgom-1.0-0:arm64	0.4-1	arm64
libgomp1:arm64	10.5.0-1ubuntu1~20.04	arm64
libgpg-error-dev	1.37-1	arm64
libgpg-error0:arm64	1.37-1	arm64
libgpgme-dev	1.13.1-7ubuntu2.2	arm64
libgpgme11:arm64	1.13.1-7ubuntu2.2	arm64
libgphoto2-6:arm64	2.5.25-0ubuntu0.1	arm64
libgphoto2-port12:arm64	2.5.25-0ubuntu0.1	arm64
libgpm2:arm64	1.20.7-5	arm64
libgpod-common	0.8.3-15	arm64
libgpod4:arm64	0.8.3-15	arm64
libgraphene-1.0-0:arm64	1.10.0-1build2	arm64
libgraphite2-3:arm64	1.3.13-11build1	arm64
libgraphite2-dev:arm64	1.3.13-11build1	arm64
libgrilo-0.3-0:arm64	0.3.12-1ubuntu0.1	arm64
libgs9:arm64	9.50~dfsg-5ubuntu4.12	arm64
libgs9-common	9.50~dfsg-5ubuntu4.12	all
libgsf-1-114:arm64	1.14.46-1	arm64
libgsf-1-common	1.14.46-1	all
libgsm1:arm64	1.0.18-2	arm64
libgsound0:arm64	1.0.2-4	arm64
libgspell-1-2:arm64	1.8.3-1	arm64
libgspell-1-common	1.8.3-1	all
libgssapi-krb5-2:arm64	1.17-6ubuntu4.4	arm64
libgssapi3-heimdal:arm64	7.7.0+dfsg-1ubuntu1.4	arm64
libgssdp-1.2-0:arm64	1.2.3-0ubuntu0.20.04.1	arm64
libgssrpc4:arm64	1.17-6ubuntu4.4	arm64
libgstreamer-gl1.0-0:arm64	1.16.3-0ubuntu1.3	arm64
libgstreamer-opencv1.0-0:arm64	1.16.3-0ubuntu1.1	arm64
libgstreamer-plugins-bad1.0-0:arm64	1.16.3-0ubuntu1.1	arm64
libgstreamer-plugins-bad1.0-dev:arm64	1.16.3-0ubuntu1.1	arm64
libgstreamer-plugins-base1.0-0:arm64	1.16.3-0ubuntu1.3	arm64
libgstreamer-plugins-base1.0-dev:arm64	1.16.3-0ubuntu1.3	arm64
libgstreamer-plugins-good1.0-0:arm64	1.16.3-0ubuntu1.2	arm64
libgstreamer-plugins-good1.0-dev	1.16.3-0ubuntu1.2	arm64
libgstreamer1.0-0:arm64	1.16.3-0ubuntu1.1	arm64
libgstreamer1.0-0-dbg:arm64	1.16.3-0ubuntu1.1	arm64
libgstreamer1.0-dev:arm64	1.16.3-0ubuntu1.1	arm64
libgstrtspserver-1.0-0	1.16.2-3	arm64
libgstrtspserver-1.0-dev:arm64	1.16.2-3	arm64
libgtest-dev:arm64	1.10.0-2	arm64
libgtk-3-0:arm64	3.24.20-0ubuntu1.2	arm64
libgtk-3-common	3.24.20-0ubuntu1.2	all
libgtk-3-dev:arm64	3.24.20-0ubuntu1.2	arm64
libgtk2.0-0:arm64	2.24.32-4ubuntu4	arm64
libgtk2.0-bin	2.24.32-4ubuntu4	arm64
libgtk2.0-common	2.24.32-4ubuntu4	all
libgtk2.0-dev:arm64	2.24.32-4ubuntu4	arm64
libgtk3-perl	0.037-1	all
libgtkmm-3.0-1v5:arm64	3.24.2-1build1	arm64
libgtksourceview-4-0:arm64	4.6.0-1	arm64
libgtksourceview-4-common	4.6.0-1	all
libgtop-2.0-11:arm64	2.40.0-2	arm64
libgtop2-common	2.40.0-2	all
libgts-0.7-5:arm64	0.7.6+darcs121130-4	arm64
libgts-bin	0.7.6+darcs121130-4	arm64
libgts-dev:arm64	0.7.6+darcs121130-4	arm64
libgudev-1.0-0:arm64	1:233-1	arm64
libgupnp-1.2-0:arm64	1.2.4-0ubuntu1	arm64
libgupnp-av-1.0-2	0.12.11-2	arm64
libgupnp-dlna-2.0-3	0.10.5-4	arm64
libgupnp-igd-1.0-4:arm64	0.2.5-5	arm64
libgusb2:arm64	0.3.4-0.1	arm64
libgvc6	2.42.2-3build2	arm64
libgvpr2:arm64	2.42.2-3build2	arm64
libgweather-3-16:arm64	3.36.1-1~ubuntu20.04.1	arm64
libgweather-common	3.36.1-1~ubuntu20.04.1	all
libgxps2:arm64	0.3.1-1	arm64
libhandy-0.0-0:arm64	0.0.13-1	arm64
libharfbuzz-dev:arm64	2.6.4-1ubuntu4.2	arm64
libharfbuzz-gobject0:arm64	2.6.4-1ubuntu4.2	arm64
libharfbuzz-icu0:arm64	2.6.4-1ubuntu4.2	arm64
libharfbuzz0b:arm64	2.6.4-1ubuntu4.2	arm64
libhavege1:arm64	1.9.1-6ubuntu1	arm64
libhcrypto4-heimdal:arm64	7.7.0+dfsg-1ubuntu1.4	arm64
libhdf4-0-alt	4.2.14-1ubuntu1	arm64
libhdf4-alt-dev	4.2.14-1ubuntu1	arm64
libhdf5-103:arm64	1.10.4+repack-11ubuntu1	arm64
libhdf5-cpp-103:arm64	1.10.4+repack-11ubuntu1	arm64
libhdf5-dev	1.10.4+repack-11ubuntu1	arm64
libhdf5-mpi-dev	1.10.4+repack-11ubuntu1	arm64
libhdf5-openmpi-103:arm64	1.10.4+repack-11ubuntu1	arm64
libhdf5-openmpi-dev	1.10.4+repack-11ubuntu1	arm64
libheimbase1-heimdal:arm64	7.7.0+dfsg-1ubuntu1.4	arm64
libheimntlm0-heimdal:arm64	7.7.0+dfsg-1ubuntu1.4	arm64
libhogweed5:arm64	3.5.1+really3.5.1-2ubuntu0.2	arm64
libhtml-form-perl	6.07-1	all
libhtml-format-perl	2.12-1	all
libhtml-parser-perl	3.72-5	arm64
libhtml-tagset-perl	3.20-4	all
libhtml-tree-perl	5.07-2	all
libhttp-cookies-perl	6.08-1	all
libhttp-daemon-perl	6.06-1ubuntu0.1	all
libhttp-date-perl	6.05-1	all
libhttp-message-perl	6.22-1	all
libhttp-negotiate-perl	6.01-1	all
libhunspell-1.7-0:arm64	1.7.0-2build2	arm64
libhwloc-dev:arm64	2.1.0+dfsg-4	arm64
libhwloc-plugins:arm64	2.1.0+dfsg-4	arm64
libhwloc15:arm64	2.1.0+dfsg-4	arm64
libhx509-5-heimdal:arm64	7.7.0+dfsg-1ubuntu1.4	arm64
libhyphen0:arm64	2.8.8-7	arm64
libi2c0:arm64	4.1-2build2	arm64
libibus-1.0-5:arm64	1.5.22-2ubuntu2.1	arm64
libibverbs-dev:arm64	28.0-1ubuntu1	arm64
libibverbs1:arm64	28.0-1ubuntu1	arm64
libical3:arm64	3.0.8-1	arm64
libice-dev:arm64	2:1.0.10-0ubuntu1	arm64
libice6:arm64	2:1.0.10-0ubuntu1	arm64
libicu-dev:arm64	66.1-2ubuntu2.1	arm64
libicu66:arm64	66.1-2ubuntu2.1	arm64
libidn11:arm64	1.33-2.2ubuntu2	arm64
libidn2-0:arm64	2.2.0-2	arm64
libiec61883-0:arm64	1.2.0-3	arm64
libieee1284-3:arm64	0.2.11-13build1	arm64
libignition-cmake2-dev:arm64	2.15.0-1~focal	arm64
libignition-common3:arm64	3.17.0-1~focal	arm64
libignition-common3-av:arm64	3.17.0-1~focal	arm64
libignition-common3-av-dev:arm64	3.17.0-1~focal	arm64
libignition-common3-core-dev:arm64	3.17.0-1~focal	arm64
libignition-common3-dev:arm64	3.17.0-1~focal	arm64
libignition-common3-events:arm64	3.17.0-1~focal	arm64
libignition-common3-events-dev:arm64	3.17.0-1~focal	arm64
libignition-common3-graphics:arm64	3.17.0-1~focal	arm64
libignition-common3-graphics-dev:arm64	3.17.0-1~focal	arm64
libignition-common3-profiler:arm64	3.17.0-1~focal	arm64
libignition-common3-profiler-dev:arm64	3.17.0-1~focal	arm64
libignition-fuel-tools4:arm64	4.9.1-1~focal	arm64
libignition-fuel-tools4-dev:arm64	4.9.1-1~focal	arm64
libignition-math6:arm64	6.15.1-1~focal	arm64
libignition-math6-dev:arm64	6.15.1-1~focal	arm64
libignition-msgs5:arm64	5.11.0-1~focal	arm64
libignition-msgs5-dev:arm64	5.11.0-1~focal	arm64
libignition-tools-dev:arm64	1.5.0-1~focal	arm64
libignition-transport8:arm64	8.5.0-1~focal	arm64
libignition-transport8-core-dev:arm64	8.5.0-1~focal	arm64
libignition-transport8-dev:arm64	8.5.0-1~focal	arm64
libignition-transport8-log:arm64	8.5.0-1~focal	arm64
libignition-transport8-log-dev:arm64	8.5.0-1~focal	arm64
libijs-0.35:arm64	0.35-15	arm64
libilmbase24:arm64	2.3.0-6build1	arm64
libimagequant0:arm64	2.12.2-1.1	arm64
libimobiledevice6:arm64	1.2.1~git20191129.9f79242-1build1	arm64
libinput-bin	1.15.5-1ubuntu0.3	arm64
libinput10:arm64	1.15.5-1ubuntu0.3	arm64
libinstpatch-1.0-2:arm64	1.1.2-2build1	arm64
libio-html-perl	1.001-1	all
libio-socket-ssl-perl	2.067-1	all
libio-stringy-perl	2.111-3	all
libip4tc2:arm64	1.8.4-3ubuntu2.1	arm64
libip6tc2:arm64	1.8.4-3ubuntu2.1	arm64
libipc-system-simple-perl	1.26-1	all
libiperf0:arm64	3.7-3	arm64
libirs-export161	1:9.11.16+dfsg-3~ubuntu1	arm64
libisc-export1105:arm64	1:9.11.16+dfsg-3~ubuntu1	arm64
libisccfg-export163	1:9.11.16+dfsg-3~ubuntu1	arm64
libisl22:arm64	0.22.1-1	arm64
libitm1:arm64	10.5.0-1ubuntu1~20.04	arm64
libiw30:arm64	30~pre9-13ubuntu1	arm64
libjack-jackd2-0:arm64	1.9.12~dfsg-2ubuntu2	arm64
libjansson4:arm64	2.12-1build1	arm64
libjavascriptcoregtk-4.0-18:arm64	2.38.6-0ubuntu0.20.04.1	arm64
libjbig-dev:arm64	2.1-3.1ubuntu0.20.04.1	arm64
libjbig0:arm64	2.1-3.1ubuntu0.20.04.1	arm64
libjbig2dec0:arm64	0.18-1ubuntu1	arm64
libjcat1:arm64	0.1.4-0ubuntu0.20.04.1	arm64
libjpeg-dev:arm64	8c-2ubuntu8	arm64
libjpeg-turbo8:arm64	2.0.3-0ubuntu1.20.04.3	arm64
libjpeg-turbo8-dev:arm64	2.0.3-0ubuntu1.20.04.3	arm64
libjpeg8:arm64	8c-2ubuntu8	arm64
libjpeg8-dev:arm64	8c-2ubuntu8	arm64
libjq1:arm64	1.6-1ubuntu0.20.04.1	arm64
libjs-jquery	3.3.1~dfsg-3	all
libjs-jquery-hotkeys	0~20130707+git2d51e3a9+dfsg-2ubuntu1	all
libjs-jquery-isonscreen	1.2.0-1	all
libjs-jquery-metadata	12-1.1	all
libjs-jquery-tablesorter	1:2.31.1+dfsg1-1	all
libjs-jquery-throttle-debounce	1.1+dfsg.1-1	all
libjs-jquery-ui	1.12.1+dfsg-5ubuntu0.20.04.1	all
libjs-sphinxdoc	1.8.5-7ubuntu3	all
libjs-underscore	1.9.1~dfsg-1ubuntu0.20.04.1	all
libjs-xmlextras	20060529-1	all
libjson-c-dev:arm64	0.13.1+dfsg-7ubuntu0.3	arm64
libjson-c4:arm64	0.13.1+dfsg-7ubuntu0.3	arm64
libjson-glib-1.0-0:arm64	1.4.4-2ubuntu2	arm64
libjson-glib-1.0-common	1.4.4-2ubuntu2	all
libjson-glib-dev:arm64	1.4.4-2ubuntu2	arm64
libjsoncpp-dev:arm64	1.7.4-3.1ubuntu2	arm64
libjsoncpp1:arm64	1.7.4-3.1ubuntu2	arm64
libjxr0:arm64	1.1-6build1	arm64
libk5crypto3:arm64	1.17-6ubuntu4.4	arm64
libkadm5clnt-mit11:arm64	1.17-6ubuntu4.4	arm64
libkadm5srv-mit11:arm64	1.17-6ubuntu4.4	arm64
libkate1:arm64	0.4.1-11build1	arm64
libkdb5-9:arm64	1.17-6ubuntu4.4	arm64
libkeybinder-3.0-0:arm64	0.3.2-1ubuntu1	arm64
libkeyutils1:arm64	1.6-6ubuntu1.1	arm64
libklibc:arm64	2.0.7-1ubuntu5.2	arm64
libkml-dev:arm64	1.3.0-8build1	arm64
libkmlbase1:arm64	1.3.0-8build1	arm64
libkmlconvenience1:arm64	1.3.0-8build1	arm64
libkmldom1:arm64	1.3.0-8build1	arm64
libkmlengine1:arm64	1.3.0-8build1	arm64
libkmlregionator1:arm64	1.3.0-8build1	arm64
libkmlxsd1:arm64	1.3.0-8build1	arm64
libkmod2:arm64	27-1ubuntu2.1	arm64
libkpathsea6:arm64	2019.20190605.51237-3ubuntu0.2	arm64
libkrb5-26-heimdal:arm64	7.7.0+dfsg-1ubuntu1.4	arm64
libkrb5-3:arm64	1.17-6ubuntu4.4	arm64
libkrb5-dev:arm64	1.17-6ubuntu4.4	arm64
libkrb5support0:arm64	1.17-6ubuntu4.4	arm64
libksba8:arm64	1.3.5-2ubuntu0.20.04.2	arm64
liblab-gamut1:arm64	2.42.2-3build2	arm64
liblapack-dev:arm64	3.9.0-1build1	arm64
liblapack3:arm64	3.9.0-1build1	arm64
liblbfgsb0:arm64	3.0+dfsg.3-7build1	arm64
liblcms2-2:arm64	2.9-4	arm64
liblcms2-utils	2.9-4	arm64
libldap-2.4-2:arm64	2.4.49+dfsg-2ubuntu1.10	arm64
libldap-common	2.4.49+dfsg-2ubuntu1.10	all
libldap2-dev:arm64	2.4.49+dfsg-2ubuntu1.10	arm64
libldb2:arm64	2:2.4.4-0ubuntu0.20.04.2	arm64
liblept5:arm64	1.79.0-1	arm64
liblilv-0-0:arm64	0.24.6-1ubuntu0.1	arm64
liblirc-client0:arm64	0.10.1-6.1ubuntu1.1	arm64
libllvm10:arm64	1:10.0.0-4ubuntu1	arm64
libllvm12:arm64	1:12.0.0-3ubuntu1~20.04.5	arm64
liblmdb0:arm64	0.9.24-1	arm64
liblocale-gettext-perl	1.07-4	arm64
liblog4cxx-dev:arm64	0.10.0-15ubuntu2	arm64
liblog4cxx10v5:arm64	0.10.0-15ubuntu2	arm64
liblouis-data	3.12.0-3ubuntu0.2	all
liblouis20:arm64	3.12.0-3ubuntu0.2	arm64
liblqr-1-0:arm64	0.4.2-2.1	arm64
liblsan0:arm64	10.5.0-1ubuntu1~20.04	arm64
libltdl-dev:arm64	2.4.6-14	arm64
libltdl7:arm64	2.4.6-14	arm64
liblua5.1-0:arm64	5.1.5-8.1build4	arm64
liblua5.2-0:arm64	5.2.4-1.1build3	arm64
liblua5.3-0:arm64	5.3.3-1.1ubuntu2	arm64
liblwp-mediatypes-perl	6.04-1	all
liblwp-protocol-https-perl	6.07-2ubuntu2	all
liblz4-1:arm64	1.9.2-2ubuntu0.20.04.1	arm64
liblz4-dev:arm64	1.9.2-2ubuntu0.20.04.1	arm64
liblzma-dev:arm64	5.2.4-1ubuntu1.1	arm64
liblzma5:arm64	5.2.4-1ubuntu1.1	arm64
liblzo2-2:arm64	2.10-2	arm64
libmagic-mgc	1:5.38-4	arm64
libmagic1:arm64	1:5.38-4	arm64
libmagickcore-6.q16-6:arm64	8:6.9.10.23+dfsg-2.1ubuntu11.11	arm64
libmagickcore-6.q16-6-extra:arm64	8:6.9.10.23+dfsg-2.1ubuntu11.11	arm64
libmagickwand-6.q16-6:arm64	8:6.9.10.23+dfsg-2.1ubuntu11.11	arm64
libmail-sendmail-perl	0.80-1	all
libmailtools-perl	2.21-1	all
libmaxminddb0:arm64	1.4.2-0ubuntu1.20.04.1	arm64
libmbim-glib4:arm64	1.26.2-1~ubuntu20.04.1	arm64
libmbim-proxy	1.26.2-1~ubuntu20.04.1	arm64
libmediaart-2.0-0:arm64	1.9.4-2	arm64
libmetis5:arm64	5.1.0.dfsg-5	arm64
libminiupnpc17:arm64	2.1.20190824-0ubuntu2	arm64
libminizip-dev:arm64	1.1-8build1	arm64
libminizip1:arm64	1.1-8build1	arm64
libmjpegutils-2.1-0:arm64	1:2.1.0+debian-6build1	arm64
libmm-glib0:arm64	1.18.6-1~ubuntu20.04.1	arm64
libmms0:arm64	0.6.4-3	arm64
libmnl0:arm64	1.0.4-2	arm64
libmodplug1:arm64	1:0.8.9.0-2build1	arm64
libmono-2.0-1	6.8.0.105+dfsg-2	arm64
libmono-2.0-dev	6.8.0.105+dfsg-2	arm64
libmono-accessibility4.0-cil	6.8.0.105+dfsg-2	all
libmono-btls-interface4.0-cil	6.8.0.105+dfsg-2	arm64
libmono-cairo4.0-cil	6.8.0.105+dfsg-2	all
libmono-cecil-private-cil	6.8.0.105+dfsg-2	all
libmono-cil-dev	6.8.0.105+dfsg-2	all
libmono-codecontracts4.0-cil	6.8.0.105+dfsg-2	all
libmono-compilerservices-symbolwriter4.0-cil	6.8.0.105+dfsg-2	all
libmono-corlib4.5-cil	6.8.0.105+dfsg-2	all
libmono-cscompmgd0.0-cil	6.8.0.105+dfsg-2	all
libmono-csharp4.0c-cil	6.8.0.105+dfsg-2	all
libmono-custommarshalers4.0-cil	6.8.0.105+dfsg-2	all
libmono-data-tds4.0-cil	6.8.0.105+dfsg-2	all
libmono-db2-1.0-cil	6.8.0.105+dfsg-2	all
libmono-debugger-soft4.0a-cil	6.8.0.105+dfsg-2	all
libmono-http4.0-cil	6.8.0.105+dfsg-2	all
libmono-i18n-cjk4.0-cil	6.8.0.105+dfsg-2	all
libmono-i18n-mideast4.0-cil	6.8.0.105+dfsg-2	all
libmono-i18n-other4.0-cil	6.8.0.105+dfsg-2	all
libmono-i18n-rare4.0-cil	6.8.0.105+dfsg-2	all
libmono-i18n-west4.0-cil	6.8.0.105+dfsg-2	all
libmono-i18n4.0-all	6.8.0.105+dfsg-2	all
libmono-i18n4.0-cil	6.8.0.105+dfsg-2	all
libmono-ldap4.0-cil	6.8.0.105+dfsg-2	all
libmono-management4.0-cil	6.8.0.105+dfsg-2	all
libmono-messaging-rabbitmq4.0-cil	6.8.0.105+dfsg-2	all
libmono-messaging4.0-cil	6.8.0.105+dfsg-2	all
libmono-microsoft-build-engine4.0-cil	6.8.0.105+dfsg-2	all
libmono-microsoft-build-framework4.0-cil	6.8.0.105+dfsg-2	all
libmono-microsoft-build-tasks-v4.0-4.0-cil	6.8.0.105+dfsg-2	all
libmono-microsoft-build-utilities-v4.0-4.0-cil	6.8.0.105+dfsg-2	all
libmono-microsoft-build4.0-cil	6.8.0.105+dfsg-2	all
libmono-microsoft-csharp4.0-cil	6.8.0.105+dfsg-2	all
libmono-microsoft-visualc10.0-cil	6.8.0.105+dfsg-2	all
libmono-microsoft-web-infrastructure1.0-cil	6.8.0.105+dfsg-2	all
libmono-oracle4.0-cil	6.8.0.105+dfsg-2	all
libmono-parallel4.0-cil	6.8.0.105+dfsg-2	all
libmono-peapi4.0a-cil	6.8.0.105+dfsg-2	all
libmono-posix4.0-cil	6.8.0.105+dfsg-2	all
libmono-profiler	6.8.0.105+dfsg-2	arm64
libmono-rabbitmq4.0-cil	6.8.0.105+dfsg-2	all
libmono-relaxng4.0-cil	6.8.0.105+dfsg-2	all
libmono-security4.0-cil	6.8.0.105+dfsg-2	all
libmono-sharpzip4.84-cil	6.8.0.105+dfsg-2	all
libmono-simd4.0-cil	6.8.0.105+dfsg-2	all
libmono-smdiagnostics0.0-cil	6.8.0.105+dfsg-2	all
libmono-sqlite4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-componentmodel-composition4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-componentmodel-dataannotations4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-configuration-install4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-configuration4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-core4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-data-datasetextensions4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-data-entity4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-data-linq4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-data-services-client4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-data-services4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-data4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-deployment4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-design4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-drawing-design4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-drawing4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-dynamic4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-enterpriseservices4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-identitymodel-selectors4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-identitymodel4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-io-compression-filesystem4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-io-compression4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-json-microsoft4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-json4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-ldap-protocols4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-ldap4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-management4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-messaging4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-net-http-formatting4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-net-http-webrequest4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-net-http4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-net4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-numerics-vectors4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-numerics4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-core2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-debugger2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-experimental2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-interfaces2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-linq2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-observable-aliases0.0-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-platformservices2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-providers2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-runtime-remoting2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-windows-forms2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reactive-windows-threading2.2-cil	6.8.0.105+dfsg-2	all
libmono-system-reflection-context4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-runtime-caching4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-runtime-durableinstancing4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-runtime-serialization-formatters-soap4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-runtime-serialization4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-runtime4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-security4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-servicemodel-activation4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-servicemodel-discovery4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-servicemodel-internals0.0-cil	6.8.0.105+dfsg-2	all
libmono-system-servicemodel-routing4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-servicemodel-web4.0-cil	6.8.0.105+dfsg-2	all
libmono-system-servicemodel4.0a-cil	6.8.0.105+dfsg-2	all
libmono-system-serviceprocess4.0-cil	6.8.0.105+dfsg-2	all
